matchup_merge_key,player,nationality,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,season_long,position,position_2,position_3,position_4,minutes_per90,match_teams,season_match_teams,home_xg,away_xg,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,age_per90,goals_per90,assists_per90,pens_made_per90,pens_att_per90,shots_per90,shots_on_target_per90,cards_yellow_per90,cards_red_per90,touches_per90,tackles_per90,interceptions_per90,blocks_per90,xg_per90,npxg_per90,xg_assist_per90,sca_per90,gca_per90,passes_completed_per90,passes_per90,passes_pct_per90,progressive_passes_per90,carries_per90,progressive_carries_per90,take_ons_per90,take_ons_won_per90,passes_total_distance_per90,passes_progressive_distance_per90,passes_completed_short_per90,passes_short_per90,passes_pct_short_per90,passes_completed_medium_per90,passes_medium_per90,passes_pct_medium_per90,passes_completed_long_per90,passes_long_per90,passes_pct_long_per90,pass_xa_per90,assisted_shots_per90,passes_into_final_third_per90,passes_into_penalty_area_per90,crosses_into_penalty_area_per90,passes_live_per90,passes_dead_per90,passes_free_kicks_per90,through_balls_per90,passes_switches_per90,crosses_per90,throw_ins_per90,corner_kicks_per90,corner_kicks_in_per90,corner_kicks_out_per90,corner_kicks_straight_per90,passes_offsides_per90,passes_blocked_per90,tackles_won_per90,tackles_def_3rd_per90,tackles_mid_3rd_per90,tackles_att_3rd_per90,challenge_tackles_per90,challenges_per90,challenge_tackles_pct_per90,challenges_lost_per90,blocked_shots_per90,blocked_passes_per90,tackles_interceptions_per90,clearances_per90,errors_per90,touches_def_pen_area_per90,touches_def_3rd_per90,touches_mid_3rd_per90,touches_att_3rd_per90,touches_att_pen_area_per90,touches_live_ball_per90,take_ons_won_pct_per90,take_ons_tackled_per90,take_ons_tackled_pct_per90,carries_distance_per90,carries_progressive_distance_per90,carries_into_final_third_per90,carries_into_penalty_area_per90,miscontrols_per90,dispossessed_per90,passes_received_per90,progressive_passes_received_per90,cards_yellow_red_per90,fouls_per90,fouled_per90,offsides_per90,pens_won_per90,pens_conceded_per90,own_goals_per90,ball_recoveries_per90,aerials_won_per90,aerials_lost_per90,aerials_won_pct_per90,minutes_per90_per90,home_xg_per90,away_xg_per90,home_score_per90,away_score_per90,Unnamed: 0_per90
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,1.2,4.6,1.0,4.0,2019-12-08,Michael Oliver,Villa Park,Sun,14:00,"41,908",171,Leicester City,Aston Villa,6ce543c4-6df2-5f58-8869-11036f4dd243,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.2,4.6,1.0,4.0,171.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,2.1,0.5,4.0,0.0,2020-03-09,Michael Oliver,King Power Stadium,Mon,20:00,"32,125",316,Leicester City,Aston Villa,4d3621eb-27d6-5fee-bbec-0987a9ff387b,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.1,0.5,4.0,0.0,316.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,0.6,0.7,0.0,1.0,2020-10-18,Jonathan Moss,King Power Stadium,Sun,19:15,0,49,Aston Villa,Leicester City,413fe122-0980-562a-a46a-81f7d2e1a900,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.6,0.7,0.0,1.0,49.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,1.4,1.1,1.0,2.0,2021-02-21,Michael Oliver,Villa Park,Sun,14:05,0,277,Leicester City,Aston Villa,c684fc20-6c11-5fcf-a6da-c222b1d6037f,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.4,1.1,1.0,2.0,277.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,2.1,1.1,2.0,1.0,2021-12-05,Michael Oliver,Villa Park,Sun,16:30,"41,572",161,Aston Villa,Leicester City,1fab5092-4dd1-58a1-83f8-5f8d06bd8b49,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.1,1.1,2.0,1.0,161.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,0.3,0.9,0.0,0.0,2022-04-23,Andy Madley,King Power Stadium,Sat,15:00,"32,185",377,draw,draw,eba2600c-20e0-5704-a3d3-49763d74e6d6,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.3,0.9,0.0,0.0,377.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,1.7,2.6,2.0,4.0,2023-02-04,Darren England,Villa Park,Sat,15:00,"42,055",223,Leicester City,Aston Villa,aff8495b-45ca-5178-910d-cb6003721960,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.7,2.6,2.0,4.0,223.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,0.5,1.0,1.0,2.0,2023-04-04,Graham Scott,King Power Stadium,Tue,19:45,"32,087",317,Aston Villa,Leicester City,7cb0d29e-b2c4-557e-ad4c-6ed266836051,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.5,1.0,1.0,2.0,317.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,0.0,0.0,1.0,1.0,0,Martin Bodenham,0,0,0,0,1100,draw,draw,8c5d5623-9b08-54a2-aa35-f27a6e257fb3,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1100.0
4e9bebbd-961f-56cd-867b-b047e7e9a97f,Ollie Watkins,ENG,27,90.0,1,0,0,0,4,1,0,0,25.0,0.0,1,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0,0,2,0,0.0,0.0,0,1.0,0.0,4.0,0.0,True,2022-2023,FW,None,None,None,1.0,Aston Villa_Leicester City,Aston Villa_Leicester City_2022,0.0,0.0,4.0,4.0,0,Kelvin Morton,0,0,0,0,1232,draw,draw,d9733c81-4997-5033-a10b-0fc962d7ae30,27.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,0.7,0.7,0.1,5.0,0.0,8.0,9.0,88.9,1.0,12.0,0.0,3.0,1.0,67.0,15.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,14.0,7.0,25.0,33.3,2.0,66.7,51.0,14.0,0.0,0.0,3.0,0.0,15.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,1232.0
